image,true_label,full_ai_probability,spatial_only_ai_probability,frequency_only_ai_probability,full_minus_spatial_only,full_minus_frequency_only,branch_disagreement,spatial_supports_ai,frequency_supports_ai,path
TEMP_TEST\0440 (6).jpg,REAL,0.8792880177497864,0.8783001899719238,0.5096830725669861,0.0009878277778625488,0.3696049451828003,0.36861711740493774,1,0,TEMP_TEST\REAL\0440 (6).jpg
TEMP_TEST\0444 (6).jpg,REAL,0.07842026650905609,0.07916919142007828,0.5080665349960327,-0.0007489249110221863,-0.4296462684869766,0.42889734357595444,0,0,TEMP_TEST\REAL\0444 (6).jpg
TEMP_TEST\0445.jpg,REAL,0.20192170143127441,0.20171932876110077,0.5096023082733154,0.00020237267017364502,-0.307680606842041,0.30788297951221466,0,0,TEMP_TEST\REAL\0445.jpg
TEMP_TEST\0446 (10).jpg,REAL,0.43381136655807495,0.4321979582309723,0.5110924243927002,0.0016134083271026611,-0.07728105783462524,0.0788944661617279,0,0,TEMP_TEST\REAL\0446 (10).jpg
TEMP_TEST\0446 (3).jpg,REAL,0.9948046803474426,0.9947628378868103,0.5083587765693665,4.184246063232422e-05,0.48644590377807617,0.48640406131744385,1,0,TEMP_TEST\REAL\0446 (3).jpg
TEMP_TEST\0450 (2).jpg,REAL,0.9017373919487,0.900839626789093,0.5093952417373657,0.0008977651596069336,0.39234215021133423,0.3914443850517273,1,0,TEMP_TEST\REAL\0450 (2).jpg
TEMP_TEST\0451 (9).jpg,REAL,0.8927360773086548,0.8917945027351379,0.5095419883728027,0.0009415745735168457,0.38319408893585205,0.3822525143623352,1,0,TEMP_TEST\REAL\0451 (9).jpg
TEMP_TEST\0452 (8).jpg,REAL,0.6408418416976929,0.6395374536514282,0.5091293454170227,0.0013043880462646484,0.13171249628067017,0.13040810823440552,1,0,TEMP_TEST\REAL\0452 (8).jpg
TEMP_TEST\0452.jpg,REAL,0.8662056922912598,0.8641204237937927,0.5117658972740173,0.002085268497467041,0.35443979501724243,0.3523545265197754,1,0,TEMP_TEST\REAL\0452.jpg
TEMP_TEST\0454 (8).jpg,REAL,0.31736499071121216,0.3181022107601166,0.5093439817428589,-0.0007372200489044189,-0.19197899103164673,0.1912417709827423,0,0,TEMP_TEST\REAL\0454 (8).jpg
TEMP_TEST\0455 (7).jpg,REAL,0.4824492633342743,0.48304277658462524,0.5108774304389954,-0.0005935132503509521,-0.02842816710472107,0.027834653854370117,0,0,TEMP_TEST\REAL\0455 (7).jpg
TEMP_TEST\0455.jpg,REAL,0.8847655057907104,0.8837961554527283,0.5081779956817627,0.0009693503379821777,0.37658751010894775,0.3756181597709656,1,0,TEMP_TEST\REAL\0455.jpg
TEMP_TEST\0459.jpg,REAL,0.9636992812156677,0.9633198976516724,0.5093399286270142,0.00037938356399536133,0.45435935258865356,0.4539799690246582,1,0,TEMP_TEST\REAL\0459.jpg
TEMP_TEST\0460 (2).jpg,REAL,0.537909209728241,0.5390339493751526,0.5095274448394775,-0.001124739646911621,0.028381764888763428,0.02950650453567505,0,0,TEMP_TEST\REAL\0460 (2).jpg
TEMP_TEST\0460 (9).jpg,REAL,0.40509286522865295,0.4040088951587677,0.5101826190948486,0.001083970069885254,-0.10508975386619568,0.10617372393608093,0,0,TEMP_TEST\REAL\0460 (9).jpg
TEMP_TEST\0460.jpg,REAL,0.7866448163986206,0.7855534553527832,0.5082597136497498,0.0010913610458374023,0.27838510274887085,0.27729374170303345,1,0,TEMP_TEST\REAL\0460.jpg
TEMP_TEST\0463.jpg,REAL,0.4994523525238037,0.4987342357635498,0.5099655389785767,0.0007181167602539062,-0.01051318645477295,0.011231303215026855,0,0,TEMP_TEST\REAL\0463.jpg
TEMP_TEST\0464 (10).jpg,REAL,0.9124099612236023,0.9114087820053101,0.5094513893127441,0.0010011792182922363,0.40295857191085815,0.4019573926925659,1,0,TEMP_TEST\REAL\0464 (10).jpg
TEMP_TEST\0467 (4).jpg,REAL,0.9926451444625854,0.9925574064254761,0.5105660557746887,8.7738037109375e-05,0.48207908868789673,0.48199135065078735,1,0,TEMP_TEST\REAL\0467 (4).jpg
TEMP_TEST\0467 (8).jpg,REAL,0.019305674359202385,0.01936742477118969,0.5091465711593628,-6.175041198730469e-05,-0.4898408968001604,0.4897791463881731,0,0,TEMP_TEST\REAL\0467 (8).jpg
TEMP_TEST\0472 (7).jpg,REAL,0.9379709362983704,0.9372173547744751,0.5105685591697693,0.0007535815238952637,0.4274023771286011,0.4266487956047058,1,0,TEMP_TEST\REAL\0472 (7).jpg
TEMP_TEST\0474 (9).jpg,REAL,0.5551764369010925,0.5556179285049438,0.5094777345657349,-0.00044149160385131836,0.045698702335357666,0.046140193939208984,0,0,TEMP_TEST\REAL\0474 (9).jpg
TEMP_TEST\0475 (4).jpg,REAL,0.15387697517871857,0.15405438840389252,0.5086275339126587,-0.0001774132251739502,-0.3547505587339401,0.3545731455087662,0,0,TEMP_TEST\REAL\0475 (4).jpg
TEMP_TEST\0476 (3).jpg,REAL,0.6284618377685547,0.627887487411499,0.5079705119132996,0.0005743503570556641,0.12049132585525513,0.11991697549819946,1,0,TEMP_TEST\REAL\0476 (3).jpg
TEMP_TEST\0476.jpg,REAL,0.7299648523330688,0.7280304431915283,0.5103393793106079,0.0019344091415405273,0.21962547302246094,0.2176910638809204,1,0,TEMP_TEST\REAL\0476.jpg
TEMP_TEST\0478 (3).jpg,REAL,0.7625584602355957,0.761432945728302,0.5094043612480164,0.0011255145072937012,0.25315409898757935,0.25202858448028564,1,0,TEMP_TEST\REAL\0478 (3).jpg
TEMP_TEST\0479 (2).jpg,REAL,0.1865386962890625,0.1858460009098053,0.5106533169746399,0.0006926953792572021,-0.3241146206855774,0.3248073160648346,0,0,TEMP_TEST\REAL\0479 (2).jpg
TEMP_TEST\0479 (3).jpg,REAL,0.278011292219162,0.27769848704338074,0.5092910528182983,0.00031280517578125,-0.23127976059913635,0.2315925657749176,0,0,TEMP_TEST\REAL\0479 (3).jpg
TEMP_TEST\0481 (2).jpg,REAL,0.6809961795806885,0.6778719425201416,0.5109939575195312,0.003124237060546875,0.17000222206115723,0.16687798500061035,1,0,TEMP_TEST\REAL\0481 (2).jpg
TEMP_TEST\0481 (9).jpg,REAL,0.3518684208393097,0.35412290692329407,0.5065096616744995,-0.002254486083984375,-0.15464124083518982,0.15238675475120544,0,0,TEMP_TEST\REAL\0481 (9).jpg
TEMP_TEST\0482 (3).jpg,REAL,0.9569383859634399,0.9565451145172119,0.5081870555877686,0.00039327144622802734,0.4487513303756714,0.44835805892944336,1,0,TEMP_TEST\REAL\0482 (3).jpg
TEMP_TEST\0482 (9).jpg,REAL,0.9840795397758484,0.9838826656341553,0.5092228055000305,0.00019687414169311523,0.47485673427581787,0.47465986013412476,1,0,TEMP_TEST\REAL\0482 (9).jpg
TEMP_TEST\0485.jpg,REAL,0.4003775417804718,0.3990650475025177,0.50994873046875,0.0013124942779541016,-0.1095711886882782,0.1108836829662323,0,0,TEMP_TEST\REAL\0485.jpg
TEMP_TEST\0487.jpg,REAL,0.30814018845558167,0.30671244859695435,0.5107932686805725,0.0014277398586273193,-0.20265308022499084,0.20408082008361816,0,0,TEMP_TEST\REAL\0487.jpg
TEMP_TEST\0488 (5).jpg,REAL,0.8317212462425232,0.8300910592079163,0.5102308988571167,0.0016301870346069336,0.3214903473854065,0.31986016035079956,1,0,TEMP_TEST\REAL\0488 (5).jpg
TEMP_TEST\0489 (4).jpg,REAL,0.8357338905334473,0.8341745734214783,0.5093584656715393,0.0015593171119689941,0.32637542486190796,0.32481610774993896,1,0,TEMP_TEST\REAL\0489 (4).jpg
TEMP_TEST\0490 (5).jpg,REAL,0.18575908243656158,0.18535955250263214,0.5099724531173706,0.00039952993392944336,-0.324213370680809,0.32461290061473846,0,0,TEMP_TEST\REAL\0490 (5).jpg
TEMP_TEST\0492 (2).jpg,REAL,0.9117404222488403,0.9106242060661316,0.5105438828468323,0.0011162161827087402,0.40119653940200806,0.4000803232192993,1,0,TEMP_TEST\REAL\0492 (2).jpg
TEMP_TEST\0495.jpg,REAL,0.8022037148475647,0.8008167743682861,0.5094307661056519,0.0013869404792785645,0.29277294874191284,0.2913860082626343,1,0,TEMP_TEST\REAL\0495.jpg
TEMP_TEST\0496 (10).jpg,REAL,0.7679224014282227,0.765697181224823,0.5105482339859009,0.002225220203399658,0.2573741674423218,0.2551489472389221,1,0,TEMP_TEST\REAL\0496 (10).jpg
TEMP_TEST\0499 (2).jpg,REAL,0.04869351163506508,0.04839273542165756,0.5101909637451172,0.0003007762134075165,-0.4614974521100521,0.4617982283234596,0,0,TEMP_TEST\REAL\0499 (2).jpg
TEMP_TEST\0500.jpg,REAL,0.09890837222337723,0.09881631284952164,0.508832573890686,9.205937385559082e-05,-0.4099242016673088,0.4100162610411644,0,0,TEMP_TEST\REAL\0500.jpg
TEMP_TEST\0501 (10).jpg,REAL,0.350931316614151,0.3554634749889374,0.5074818134307861,-0.004532158374786377,-0.15655049681663513,0.15201833844184875,0,0,TEMP_TEST\REAL\0501 (10).jpg
TEMP_TEST\0501 (4).jpg,REAL,0.17034682631492615,0.1699272096157074,0.5098171830177307,0.00041961669921875,-0.33947035670280457,0.3398899734020233,0,0,TEMP_TEST\REAL\0501 (4).jpg
TEMP_TEST\0503 (3).jpg,REAL,0.8981277346611023,0.8969560861587524,0.5073054432868958,0.0011716485023498535,0.39082229137420654,0.3896506428718567,1,0,TEMP_TEST\REAL\0503 (3).jpg
TEMP_TEST\0504 (3).jpg,REAL,0.9886504411697388,0.9885551333427429,0.50697261095047,9.530782699584961e-05,0.4816778302192688,0.48158252239227295,1,0,TEMP_TEST\REAL\0504 (3).jpg
TEMP_TEST\0505.jpg,REAL,0.37418118119239807,0.37349751591682434,0.5091300010681152,0.0006836652755737305,-0.13494881987571716,0.1356324851512909,0,0,TEMP_TEST\REAL\0505.jpg
TEMP_TEST\0507 (2).jpg,REAL,0.49137169122695923,0.49236953258514404,0.5104632377624512,-0.0009978413581848145,-0.019091546535491943,0.01809370517730713,0,0,TEMP_TEST\REAL\0507 (2).jpg
TEMP_TEST\0507.jpg,REAL,0.3069109320640564,0.3071126639842987,0.5075446367263794,-0.00020173192024230957,-0.200633704662323,0.2004319727420807,0,0,TEMP_TEST\REAL\0507.jpg
TEMP_TEST\0510.jpg,REAL,0.6239957213401794,0.6225250363349915,0.5089328289031982,0.0014706850051879883,0.1150628924369812,0.11359220743179321,1,0,TEMP_TEST\REAL\0510.jpg
TEMP_TEST\0511 (2).jpg,REAL,0.9386669993400574,0.9381089806556702,0.5087223649024963,0.000558018684387207,0.42994463443756104,0.42938661575317383,1,0,TEMP_TEST\REAL\0511 (2).jpg
TEMP_TEST\0512 (9).jpg,REAL,0.36749812960624695,0.3665558099746704,0.5090816617012024,0.0009423196315765381,-0.14158353209495544,0.14252585172653198,0,0,TEMP_TEST\REAL\0512 (9).jpg
TEMP_TEST\0513.jpg,REAL,0.6475159525871277,0.646295428276062,0.5090926289558411,0.0012205243110656738,0.13842332363128662,0.13720279932022095,1,0,TEMP_TEST\REAL\0513.jpg
TEMP_TEST\0517 (9).jpg,REAL,0.11116687953472137,0.11064797639846802,0.510125994682312,0.0005189031362533569,-0.39895911514759064,0.399478018283844,0,0,TEMP_TEST\REAL\0517 (9).jpg
TEMP_TEST\0518.jpg,REAL,0.23540784418582916,0.23482955992221832,0.5098459720611572,0.0005782842636108398,-0.27443812787532806,0.2750164121389389,0,0,TEMP_TEST\REAL\0518.jpg
TEMP_TEST\0523 (10).jpg,REAL,0.6674846410751343,0.6661476492881775,0.5100992321968079,0.0013369917869567871,0.15738540887832642,0.15604841709136963,1,0,TEMP_TEST\REAL\0523 (10).jpg
TEMP_TEST\0525.jpg,REAL,0.21607676148414612,0.2155929058790207,0.5099247097969055,0.00048385560512542725,-0.2938479483127594,0.2943318039178848,0,0,TEMP_TEST\REAL\0525.jpg
TEMP_TEST\0528 (3).jpg,REAL,0.9441335797309875,0.9436116814613342,0.509157657623291,0.0005218982696533203,0.43497592210769653,0.4344540238380432,1,0,TEMP_TEST\REAL\0528 (3).jpg
TEMP_TEST\0528 (6).jpg,REAL,0.14640623331069946,0.14663727581501007,0.5093275308609009,-0.0002310425043106079,-0.3629212975502014,0.3626902550458908,0,0,TEMP_TEST\REAL\0528 (6).jpg
TEMP_TEST\0531 (2).jpg,REAL,0.9295769333839417,0.9286046028137207,0.5099431872367859,0.0009723305702209473,0.41963374614715576,0.4186614155769348,1,0,TEMP_TEST\REAL\0531 (2).jpg
TEMP_TEST\0533 (4).jpg,REAL,0.9902162551879883,0.9900750517845154,0.5103862285614014,0.0001412034034729004,0.4798300266265869,0.479688823223114,1,0,TEMP_TEST\REAL\0533 (4).jpg
TEMP_TEST\0533 (8).jpg,REAL,0.46439579129219055,0.46547892689704895,0.5098010301589966,-0.0010831356048583984,-0.04540523886680603,0.04432210326194763,0,0,TEMP_TEST\REAL\0533 (8).jpg
TEMP_TEST\0540 (2).jpg,REAL,0.7658696174621582,0.7636988162994385,0.510753870010376,0.0021708011627197266,0.2551157474517822,0.2529449462890625,1,0,TEMP_TEST\REAL\0540 (2).jpg
TEMP_TEST\0541 (2).jpg,REAL,0.7766458988189697,0.7749240398406982,0.5103983879089355,0.0017218589782714844,0.2662475109100342,0.2645256519317627,1,0,TEMP_TEST\REAL\0541 (2).jpg
TEMP_TEST\0543 (3).jpg,REAL,0.29444465041160583,0.2953909933567047,0.508607029914856,-0.000946342945098877,-0.21416237950325012,0.21321603655815125,0,0,TEMP_TEST\REAL\0543 (3).jpg
TEMP_TEST\0544 (3).jpg,REAL,0.7294166684150696,0.7278055548667908,0.5088799595832825,0.0016111135482788086,0.2205367088317871,0.2189255952835083,1,0,TEMP_TEST\REAL\0544 (3).jpg
TEMP_TEST\0550 (10).jpg,REAL,0.9916219711303711,0.9915403723716736,0.5098071098327637,8.159875869750977e-05,0.4818148612976074,0.4817332625389099,1,0,TEMP_TEST\REAL\0550 (10).jpg
TEMP_TEST\0550 (8).jpg,REAL,0.3126174807548523,0.3121943473815918,0.509545624256134,0.00042313337326049805,-0.19692814350128174,0.19735127687454224,0,0,TEMP_TEST\REAL\0550 (8).jpg
TEMP_TEST\0554 (8).jpg,REAL,0.9344754815101624,0.9338447451591492,0.5091416239738464,0.0006307363510131836,0.4253338575363159,0.42470312118530273,1,0,TEMP_TEST\REAL\0554 (8).jpg
TEMP_TEST\0554.jpg,REAL,0.3548976480960846,0.3547154664993286,0.50824373960495,0.00018218159675598145,-0.15334609150886536,0.15352827310562134,0,0,TEMP_TEST\REAL\0554.jpg
TEMP_TEST\0555 (8).jpg,REAL,0.8034474849700928,0.8020301461219788,0.5097460150718689,0.0014173388481140137,0.2937014698982239,0.29228413105010986,1,0,TEMP_TEST\REAL\0555 (8).jpg
TEMP_TEST\0555.jpg,REAL,0.818579912185669,0.8170033693313599,0.5092006921768188,0.001576542854309082,0.3093792200088501,0.307802677154541,1,0,TEMP_TEST\REAL\0555.jpg
TEMP_TEST\0556 (3).jpg,REAL,0.22290952503681183,0.22308777272701263,0.509811520576477,-0.00017824769020080566,-0.2869019955396652,0.2867237478494644,0,0,TEMP_TEST\REAL\0556 (3).jpg
TEMP_TEST\0562 (4).jpg,REAL,0.7315362691879272,0.7296516299247742,0.5089076161384583,0.0018846392631530762,0.222628653049469,0.22074401378631592,1,0,TEMP_TEST\REAL\0562 (4).jpg
TEMP_TEST\0563 (2).jpg,REAL,0.9765506386756897,0.9761245250701904,0.5119501352310181,0.0004261136054992676,0.46460050344467163,0.46417438983917236,1,0,TEMP_TEST\REAL\0563 (2).jpg
TEMP_TEST\0565 (3).jpg,REAL,0.6720027923583984,0.6719480752944946,0.5081747174263,5.4717063903808594e-05,0.1638280749320984,0.16377335786819458,1,0,TEMP_TEST\REAL\0565 (3).jpg
TEMP_TEST\0566 (5).jpg,REAL,0.44286102056503296,0.4420012831687927,0.5094610452651978,0.0008597373962402344,-0.0666000247001648,0.06745976209640503,0,0,TEMP_TEST\REAL\0566 (5).jpg
TEMP_TEST\0566.jpg,REAL,0.45824965834617615,0.4582524597644806,0.5089933276176453,-2.8014183044433594e-06,-0.050743669271469116,0.05074086785316467,0,0,TEMP_TEST\REAL\0566.jpg
TEMP_TEST\0568 (5).jpg,REAL,0.44768112897872925,0.4462202191352844,0.5096295475959778,0.0014609098434448242,-0.061948418617248535,0.06340932846069336,0,0,TEMP_TEST\REAL\0568 (5).jpg
TEMP_TEST\0568 (9).jpg,REAL,0.9658899307250977,0.9655086994171143,0.5091871619224548,0.00038123130798339844,0.4567027688026428,0.4563215374946594,1,0,TEMP_TEST\REAL\0568 (9).jpg
TEMP_TEST\0574 (3).jpg,REAL,0.447879433631897,0.44999969005584717,0.5082736611366272,-0.0021202564239501953,-0.060394227504730225,0.05827397108078003,0,0,TEMP_TEST\REAL\0574 (3).jpg
TEMP_TEST\0574 (7).jpg,REAL,0.09075810760259628,0.09120223671197891,0.5079749226570129,-0.0004441291093826294,-0.41721681505441666,0.416772685945034,0,0,TEMP_TEST\REAL\0574 (7).jpg
TEMP_TEST\0577.jpg,REAL,0.2143206000328064,0.21411268413066864,0.5095708966255188,0.00020791590213775635,-0.2952502965927124,0.29545821249485016,0,0,TEMP_TEST\REAL\0577.jpg
TEMP_TEST\0578.jpg,REAL,0.9208218455314636,0.9198622107505798,0.5107134580612183,0.0009596347808837891,0.41010838747024536,0.4091487526893616,1,0,TEMP_TEST\REAL\0578.jpg
TEMP_TEST\0579.jpg,REAL,0.7737289071083069,0.772601842880249,0.5090520977973938,0.0011270642280578613,0.2646768093109131,0.2635497450828552,1,0,TEMP_TEST\REAL\0579.jpg
TEMP_TEST\0581 (2).jpg,REAL,0.7642197608947754,0.7625521421432495,0.509687602519989,0.001667618751525879,0.2545321583747864,0.2528645396232605,1,0,TEMP_TEST\REAL\0581 (2).jpg
TEMP_TEST\0582 (4).jpg,REAL,0.7379394769668579,0.7368835210800171,0.509253740310669,0.0010559558868408203,0.22868573665618896,0.22762978076934814,1,0,TEMP_TEST\REAL\0582 (4).jpg
TEMP_TEST\0583.jpg,REAL,0.5177097320556641,0.5188806056976318,0.5074220895767212,-0.0011708736419677734,0.010287642478942871,0.011458516120910645,0,0,TEMP_TEST\REAL\0583.jpg
TEMP_TEST\0592 (10).jpg,REAL,0.9596776962280273,0.9594093561172485,0.5079154372215271,0.0002683401107788086,0.45176225900650024,0.45149391889572144,1,0,TEMP_TEST\REAL\0592 (10).jpg
TEMP_TEST\0592.jpg,REAL,0.9866204261779785,0.9864880442619324,0.5083988904953003,0.00013238191604614258,0.4782215356826782,0.4780891537666321,1,0,TEMP_TEST\REAL\0592.jpg
TEMP_TEST\0593 (2).jpg,REAL,0.9391559958457947,0.9384279847145081,0.5089494585990906,0.0007280111312866211,0.4302065372467041,0.4294785261154175,1,0,TEMP_TEST\REAL\0593 (2).jpg
TEMP_TEST\0594 (9).jpg,REAL,0.8292825818061829,0.8277231454849243,0.5087981820106506,0.001559436321258545,0.3204843997955322,0.3189249634742737,1,0,TEMP_TEST\REAL\0594 (9).jpg
TEMP_TEST\0597 (2).jpg,REAL,0.43821051716804504,0.43706196546554565,0.5100758075714111,0.0011485517024993896,-0.07186529040336609,0.07301384210586548,0,0,TEMP_TEST\REAL\0597 (2).jpg
TEMP_TEST\0598 (9).jpg,REAL,0.4720502197742462,0.4748919904232025,0.5075597167015076,-0.002841770648956299,-0.03550949692726135,0.032667726278305054,0,0,TEMP_TEST\REAL\0598 (9).jpg
TEMP_TEST\0601 (8).jpg,REAL,0.5156255960464478,0.5168429613113403,0.5078224539756775,-0.0012173652648925781,0.007803142070770264,0.009020507335662842,0,0,TEMP_TEST\REAL\0601 (8).jpg
TEMP_TEST\0603 (3).jpg,REAL,0.7782256007194519,0.7780017852783203,0.5067914724349976,0.0002238154411315918,0.27143412828445435,0.27121031284332275,1,0,TEMP_TEST\REAL\0603 (3).jpg
TEMP_TEST\0603 (9).jpg,REAL,0.15489161014556885,0.15437383949756622,0.5084937810897827,0.0005177706480026245,-0.35360217094421387,0.3541199415922165,0,0,TEMP_TEST\REAL\0603 (9).jpg
TEMP_TEST\0604 (3).jpg,REAL,0.20058995485305786,0.19899263978004456,0.5110521912574768,0.0015973150730133057,-0.31046223640441895,0.31205955147743225,0,0,TEMP_TEST\REAL\0604 (3).jpg
TEMP_TEST\0606 (2).jpg,REAL,0.9002427458763123,0.8989589214324951,0.5103128552436829,0.0012838244438171387,0.3899298906326294,0.38864606618881226,1,0,TEMP_TEST\REAL\0606 (2).jpg
TEMP_TEST\0606.jpg,REAL,0.08051547408103943,0.08052462339401245,0.5096080899238586,-9.149312973022461e-06,-0.4290926158428192,0.4290834665298462,0,0,TEMP_TEST\REAL\0606.jpg
TEMP_TEST\0609 (3).jpg,REAL,0.04014872759580612,0.040303055197000504,0.508760392665863,-0.00015432760119438171,-0.4686116650700569,0.46845733746886253,0,0,TEMP_TEST\REAL\0609 (3).jpg
TEMP_TEST\0610 (5).jpg,REAL,0.4932200014591217,0.49440842866897583,0.5094109177589417,-0.001188427209854126,-0.016190916299819946,0.01500248908996582,0,0,TEMP_TEST\REAL\0610 (5).jpg
TEMP_TEST\0613.jpg,REAL,0.9829355478286743,0.9827614426612854,0.5094786882400513,0.00017410516738891602,0.47345685958862305,0.47328275442123413,1,0,TEMP_TEST\REAL\0613.jpg
TEMP_TEST\0614 (9).jpg,REAL,0.28897878527641296,0.2878556549549103,0.5095371603965759,0.0011231303215026855,-0.22055837512016296,0.22168150544166565,0,0,TEMP_TEST\REAL\0614 (9).jpg
TEMP_TEST\0615 (2).jpg,REAL,0.9712713956832886,0.9709194302558899,0.5091692805290222,0.00035196542739868164,0.46210211515426636,0.4617501497268677,1,0,TEMP_TEST\REAL\0615 (2).jpg
TEMP_TEST\0618 (3).jpg,REAL,0.5828344225883484,0.5848627686500549,0.5081436634063721,-0.002028346061706543,0.07469075918197632,0.07671910524368286,1,0,TEMP_TEST\REAL\0618 (3).jpg
TEMP_TEST\0619 (9).jpg,REAL,0.524724006652832,0.5278428196907043,0.5078234076499939,-0.0031188130378723145,0.016900599002838135,0.02001941204071045,0,0,TEMP_TEST\REAL\0619 (9).jpg
TEMP_TEST\0620 (3).jpg,REAL,0.7136724591255188,0.713352620601654,0.5078161358833313,0.0003198385238647461,0.2058563232421875,0.20553648471832275,1,0,TEMP_TEST\REAL\0620 (3).jpg
TEMP_TEST\0624 (10).jpg,REAL,0.24326470494270325,0.24168065190315247,0.5114929676055908,0.0015840530395507812,-0.2682282626628876,0.26981231570243835,0,0,TEMP_TEST\REAL\0624 (10).jpg
TEMP_TEST\0625 (10).jpg,REAL,0.1469419002532959,0.14714692533016205,0.5097312927246094,-0.0002050250768661499,-0.3627893924713135,0.3625843673944473,0,0,TEMP_TEST\REAL\0625 (10).jpg
TEMP_TEST\0625 (4).jpg,REAL,0.1328466832637787,0.13258510828018188,0.5085121989250183,0.00026157498359680176,-0.3756655156612396,0.3759270906448364,0,0,TEMP_TEST\REAL\0625 (4).jpg
TEMP_TEST\0625.jpg,REAL,0.4010160565376282,0.400540292263031,0.5099042057991028,0.00047576427459716797,-0.10888814926147461,0.10936391353607178,0,0,TEMP_TEST\REAL\0625.jpg
TEMP_TEST\0628.jpg,REAL,0.8532562851905823,0.8519013524055481,0.5093645453453064,0.0013549327850341797,0.3438917398452759,0.3425368070602417,1,0,TEMP_TEST\REAL\0628.jpg
TEMP_TEST\0634 (9).jpg,REAL,0.6136366128921509,0.6136026382446289,0.5076212286949158,3.3974647521972656e-05,0.10601538419723511,0.10598140954971313,1,0,TEMP_TEST\REAL\0634 (9).jpg
TEMP_TEST\0635 (9).jpg,REAL,0.4265366792678833,0.4286835193634033,0.5103052258491516,-0.0021468400955200195,-0.08376854658126831,0.08162170648574829,0,0,TEMP_TEST\REAL\0635 (9).jpg
TEMP_TEST\0637 (3).jpg,REAL,0.897569477558136,0.8960737586021423,0.5091355443000793,0.0014957189559936523,0.38843393325805664,0.386938214302063,1,0,TEMP_TEST\REAL\0637 (3).jpg
TEMP_TEST\0639 (9).jpg,REAL,0.540163516998291,0.5388095378875732,0.5104382634162903,0.0013539791107177734,0.029725253582000732,0.02837127447128296,0,0,TEMP_TEST\REAL\0639 (9).jpg
TEMP_TEST\0642 (4).jpg,REAL,0.3336450755596161,0.33538946509361267,0.5074462294578552,-0.001744389533996582,-0.17380115389823914,0.17205676436424255,0,0,TEMP_TEST\REAL\0642 (4).jpg
TEMP_TEST\0644 (2).jpg,REAL,0.8698499798774719,0.8683785796165466,0.5099809765815735,0.001471400260925293,0.35986900329589844,0.35839760303497314,1,0,TEMP_TEST\REAL\0644 (2).jpg
TEMP_TEST\0645 (7).jpg,REAL,0.4264810383319855,0.4270165264606476,0.508722722530365,-0.0005354881286621094,-0.08224168419837952,0.08170619606971741,0,0,TEMP_TEST\REAL\0645 (7).jpg
TEMP_TEST\0645 (8).jpg,REAL,0.3404044210910797,0.34006789326667786,0.5100129842758179,0.00033652782440185547,-0.16960856318473816,0.16994509100914001,0,0,TEMP_TEST\REAL\0645 (8).jpg
TEMP_TEST\0651 (10).jpg,REAL,0.9855399131774902,0.9853862524032593,0.5090104937553406,0.00015366077423095703,0.47652941942214966,0.4763757586479187,1,0,TEMP_TEST\REAL\0651 (10).jpg
TEMP_TEST\0651 (9).jpg,REAL,0.9933666586875916,0.9933062195777893,0.5090925693511963,6.0439109802246094e-05,0.48427408933639526,0.484213650226593,1,0,TEMP_TEST\REAL\0651 (9).jpg
TEMP_TEST\0654.jpg,REAL,0.7535861134529114,0.7511605620384216,0.5098820924758911,0.002425551414489746,0.24370402097702026,0.24127846956253052,1,0,TEMP_TEST\REAL\0654.jpg
TEMP_TEST\0657.jpg,REAL,0.2743418514728546,0.27358493208885193,0.5097677111625671,0.0007569193840026855,-0.23542585968971252,0.2361827790737152,0,0,TEMP_TEST\REAL\0657.jpg
TEMP_TEST\0658.jpg,REAL,0.9103776812553406,0.9095227122306824,0.5094723105430603,0.0008549690246582031,0.4009053707122803,0.40005040168762207,1,0,TEMP_TEST\REAL\0658.jpg
TEMP_TEST\0661 (9).jpg,REAL,0.8011914491653442,0.7994909286499023,0.5098651647567749,0.0017005205154418945,0.29132628440856934,0.28962576389312744,1,0,TEMP_TEST\REAL\0661 (9).jpg
TEMP_TEST\0662 (2).jpg,REAL,0.13262665271759033,0.1324560046195984,0.5095365643501282,0.00017064809799194336,-0.37690991163253784,0.3770805597305298,0,0,TEMP_TEST\REAL\0662 (2).jpg
TEMP_TEST\0664 (10).jpg,REAL,0.5110408067703247,0.5102205276489258,0.5100533962249756,0.0008202791213989258,0.000987410545349121,0.0001671314239501953,0,0,TEMP_TEST\REAL\0664 (10).jpg
TEMP_TEST\0664 (3).jpg,REAL,0.5684822797775269,0.5671966671943665,0.5097111463546753,0.0012856125831604004,0.05877113342285156,0.05748552083969116,1,0,TEMP_TEST\REAL\0664 (3).jpg
TEMP_TEST\0666.jpg,REAL,0.9028383493423462,0.9021492004394531,0.5087094306945801,0.0006891489028930664,0.3941289186477661,0.39343976974487305,1,0,TEMP_TEST\REAL\0666.jpg
TEMP_TEST\0669 (2).jpg,REAL,0.990571916103363,0.9904228448867798,0.5112677216529846,0.00014907121658325195,0.4793041944503784,0.47915512323379517,1,0,TEMP_TEST\REAL\0669 (2).jpg
TEMP_TEST\0669 (8).jpg,REAL,0.8387623429298401,0.8378036618232727,0.509175717830658,0.0009586811065673828,0.32958662509918213,0.32862794399261475,1,0,TEMP_TEST\REAL\0669 (8).jpg
