path,label,hash
data\train\REAL\3540 (9).jpg,0,4efcdccad0177a59af77378001695139
data\train\REAL\4619 (6).jpg,0,cd9c079d87eae823a918e6a42085c180
data\train\FAKE\2914 (5).jpg,1,e1b5d6f52022aa0be22a6ccd1c7dc2d3
data\train\FAKE\3296 (5).jpg,1,28de71bd37f80159f3d3fa93e5d647d1
data\train\FAKE\4302 (2).jpg,1,9d1684d4600b4a49cd0f495d937fb208
data\train\REAL\1122.jpg,0,037c0300a9825f436aa30781ccdb8f76
data\train\FAKE\2154 (10).jpg,1,ef23412c9b8386044964b9d0ef0c30b4
data\train\REAL\0498 (3).jpg,0,af970a50da99aa962dbe1e271f6821b6
data\train\REAL\0914 (3).jpg,0,cf9c681031adb51fe3e2057eb92fd3e2
data\train\REAL\2218.jpg,0,ea80f35e7a060571e158cd789d230571
data\train\FAKE\4338 (5).jpg,1,12350a724976ccb79d82dac328e95cee
data\train\FAKE\5538 (7).jpg,1,2135dee8b5cbc7bcc1da0e1762ff99f8
data\train\REAL\4460 (8).jpg,0,e701b85c6fcb9e871d52a2f407f7f1c4
data\train\REAL\3610 (9).jpg,0,3a957a4933839d074b3a91137b72a654
data\train\FAKE\1601 (5).jpg,1,9ba25909c833dd1870cf5e01f538b630
data\train\FAKE\4438 (9).jpg,1,2d58b949de3ee41a52624d81b2efa213
data\train\REAL\1082.jpg,0,71e59456256e5aa83aeaefbfc0f0abf3
data\train\FAKE\5334 (4).jpg,1,538a76855fd9f8745833645815d02c8f
data\train\FAKE\2100 (8).jpg,1,6ecbd219e09a7bfafa2b7e6937724dce
data\train\REAL\3426 (8).jpg,0,342b00016550c38d6b952e077a5c2db5
data\train\FAKE\4104 (5).jpg,1,403fad0ff89195dcbcc1c19cc6988a73
data\train\REAL\1942 (9).jpg,0,53c910a383984ee15fde29a48d81ce1a
data\train\FAKE\2796 (4).jpg,1,4da950eeedd9fdefc93b48999690be01
data\train\REAL\4644 (3).jpg,0,d161c024c87a41fefe4d5ecef766d2d4
data\train\REAL\2137 (2).jpg,0,680e6a52e18ae2b72dd26749e1821958
data\train\REAL\2837 (8).jpg,0,3be1390e6d3c9834ab409eb112499230
data\train\FAKE\5493 (5).jpg,1,3e5e0ce1f27dd1cb386ee38bba6baf2a
data\train\FAKE\3000 (10).jpg,1,dfe8cc74187d944cca4ba0625bbb760b
data\train\FAKE\4099 (2).jpg,1,5f98d117406d165a1b313e99ff15354e
data\train\FAKE\5173 (2).jpg,1,a205edd4c587b1247c62fa8735ad7214
data\train\REAL\3365.jpg,0,bbebdf35e2b64dcea96745663e6e70ec
data\train\REAL\2171 (4).jpg,0,37cd0ce71b18860bce58e0db1ddb3e47
data\train\FAKE\5862 (7).jpg,1,1d41e66de40fa2013334d968fd138090
data\train\FAKE\1649 (3).jpg,1,8fec396e0b74fc24ba36764aa5d65c29
data\train\FAKE\5390 (3).jpg,1,8fec396e0b74fc24ba36764aa5d65c29
data\train\REAL\4080 (2).jpg,0,0a5f1d739831ba239100e7f843c3a1aa
data\train\FAKE\3120 (2).jpg,1,5ba7ba679683fbe8500dc53e4c9e6df9
data\train\REAL\1958 (3).jpg,0,cf45ccc5766307991771872b002496d4
data\train\FAKE\1782 (8).jpg,1,a218d3297dc3687177364f8c7671fdca
data\train\REAL\4567 (6).jpg,0,283234a4b2feee0e0f4deab23c2ad9a6
data\train\FAKE\3376 (10).jpg,1,a9df02865a3c27ff54ea4564000fd2a9
data\train\FAKE\5519 (10).jpg,1,abdadefc260b5e55c544b9b9b47d6386
data\train\REAL\2727 (6).jpg,0,facdd5fa34db577a263ae967fb05b0a7
data\train\FAKE\4751 (3).jpg,1,51c35cc8da922093b8633fda59a2ac2a
data\train\FAKE\1942 (4).jpg,1,e1a219d4100551b5dfd1c8bd7450288e
data\train\REAL\0311 (3).jpg,0,87fac17c03ec19957aa72e7c372aa50c
data\train\FAKE\1229 (5).jpg,1,1fa127086dafe8ac3d4e275c7fbc6c17
data\train\FAKE\5939 (6).jpg,1,6094b1ca445b15c122e09968682d3b2c
data\train\REAL\3536 (3).jpg,0,4d49e12c882b5e0431007b910a2d0d6f
data\train\REAL\3199.jpg,0,7ceee45b12309e7c3fe09f4af347bdb7
data\train\FAKE\1928 (6).jpg,1,343a464b570a6a860e703dff59b5cb55
data\train\REAL\3654 (3).jpg,0,0aba6f8ab3fa1d4de05076e0d7da9271
data\train\FAKE\2761 (7).jpg,1,c4d86ad0d97aae10925995e509a971bd
data\train\FAKE\1554 (9).jpg,1,d8413922c7ad4412fc1561f01799437e
data\train\REAL\3568 (7).jpg,0,584038361cdf218e210bb8a78520fb57
data\train\REAL\3221 (4).jpg,0,692e9ea4d250bc7667f128999b403b46
data\train\REAL\0093.jpg,0,3fed03b3233a54a377615cf8445ae564
data\train\FAKE\2751 (4).jpg,1,c9c2c1778924825bfa27d95c7b5a9a16
data\train\REAL\3562 (6).jpg,0,21ee31fc9f82529912829cf02d9aed93
data\train\REAL\1374 (4).jpg,0,f7a0e0fc5647d3f12a35b2e1dc8a4654
data\train\REAL\0501 (4).jpg,0,100ab8aafdd6acfa6083a58d6acba774
data\train\REAL\4099 (6).jpg,0,412b1d7f76daac0793e119995744b912
data\train\FAKE\2851 (4).jpg,1,8ffe3b7dc8de331e8df8c6c2ad1587dd
data\train\REAL\0689 (10).jpg,0,9cbdf33ee6dabafb31a8d5db6e69b9d1
data\train\FAKE\4186 (10).jpg,1,b87286ce6611ae076418d13f7470dc03
data\train\FAKE\2760 (8).jpg,1,826b926bc65fbf2f8836069bfb069b90
data\train\REAL\0410 (5).jpg,0,fe695e328d5934a6ebd706108ec84fc2
data\train\FAKE\3779 (6).jpg,1,2b1401b23be4cda38ac9bb12a220e559
data\train\FAKE\4256.jpg,1,82d2fcf5a9e7e2f49b16fffe4e981e42
data\train\FAKE\3160.jpg,1,46fbb59ddefbe5046b0096f5b37d609c
data\train\FAKE\4893 (4).jpg,1,43252a6c0ae6be8b48fb35ad44e8535b
data\train\FAKE\1732 (3).jpg,1,5908569ceea04771358f906e15e367ab
data\train\FAKE\4121 (3).jpg,1,5908569ceea04771358f906e15e367ab
data\train\FAKE\1718 (3).jpg,1,3ebe6f38e012702f210151567748d5a1
data\train\REAL\2992 (2).jpg,0,1c9d03c17d5be9f89343d1c9669f42b1
data\train\REAL\1954 (7).jpg,0,012d9c639c68e54ded783b8c282b767a
data\train\REAL\1862.jpg,0,17270c48eac0452e3518cb749c4684bc
data\train\FAKE\2850 (7).jpg,1,a06a7d9712966cc0eabffc8f09040332
data\train\FAKE\2966 (7).jpg,1,a06a7d9712966cc0eabffc8f09040332
data\train\FAKE\4843 (9).jpg,1,fa483954ef3774fa33c1da582e3db163
data\train\REAL\4166 (4).jpg,0,0fec9351b5aee27776359997319066b3
data\train\FAKE\4726 (5).jpg,1,20ceecec26b26f4b7d1809457bab486b
data\train\REAL\3518 (6).jpg,0,0cf26f2e21dd1da427216f0021fb6933
data\train\FAKE\2416 (6).jpg,1,5ae53efc83a5065d40e136a6196c59bf
data\train\FAKE\4776 (4).jpg,1,71bad3f194fb64024b03f02002925254
data\train\FAKE\3540 (4).jpg,1,dce5d786b936c38d313419c5b592065e
data\train\REAL\4918 (2).jpg,0,358e5fc07ba51e6bc220c55a62e57966
data\train\REAL\4688.jpg,0,f10ba0f59e752a5f1da95132d9167c4a
data\train\REAL\4263 (6).jpg,0,a774201e1114ced48322af3f37ca8075
data\train\FAKE\5702 (9).jpg,1,823778c697c806000c5e66bead598f3a
data\train\FAKE\1802 (2).jpg,1,b62740730c43990a99d832802f5f3c5f
data\train\FAKE\2565 (4).jpg,1,a256b39fff551ad478a082382f2e3a1f
data\train\FAKE\5813 (7).jpg,1,5d55546a96d8c7b161cbf1167c9eedf2
data\train\FAKE\5059 (7).jpg,1,2bbfa5a3d148b681bbc9aca75c19321b
data\train\FAKE\5828 (8).jpg,1,3f511e15b8f11fcec7e9be6c0b3e3d5a
data\train\FAKE\1486 (10).jpg,1,dac31a0a88eb9769a46bbd281253ec66
data\train\FAKE\4797 (2).jpg,1,dc629b6e95729d138e0419d74780430a
data\train\FAKE\2668 (4).jpg,1,9ded71f2e41e57b10415f620f3e5eae9
data\train\FAKE\2774 (10).jpg,1,8c67d8906e5feb81101f0469bffb466f
data\train\FAKE\5042 (4).jpg,1,88bf2636a1b70602cabbe92cb80ffee8
data\train\REAL\1962 (9).jpg,0,a2675dec741263d69a9ff044154ff867
data\train\FAKE\3034 (7).jpg,1,40a38f2e4603cb4c94a2598718437045
data\train\REAL\4165 (9).jpg,0,b4849738a692c624af11d88b1849153c
data\train\REAL\2945.jpg,0,ff29445dbeb36ab0dcbb2832bd26b9db
data\train\REAL\0855 (5).jpg,0,d183bbb7e7ab712f8a69c145e0c26a44
data\train\REAL\4630 (5).jpg,0,a8ce234da6a5fc7974049735694430c1
data\train\REAL\0860 (7).jpg,0,67e0cb563a7e2bb40bb25756d74b0533
data\train\FAKE\3113 (7).jpg,1,cbaa1cd167e4f955eccfbf3d25b802ad
data\train\REAL\2482 (3).jpg,0,43e1b994d6ec08011f978455d13c6e1e
data\train\REAL\0669 (4).jpg,0,014c5f7230e951ce00a0e369704f7193
data\train\REAL\1520 (9).jpg,0,4eb24fa081d9e1d63d75f4b6cf869d3e
data\train\REAL\2071 (5).jpg,0,9f011dc6c2c05f95c4714bdcdb2fb961
data\train\FAKE\1679 (8).jpg,1,8ffaff596c914a3961781641a0da7d8d
data\train\REAL\0198 (3).jpg,0,1be59df3c14e6da3437ce2f9bf71b874
data\train\FAKE\4562 (10).jpg,1,f1f9f39d5bda9237221b91777778d30d
data\train\FAKE\5157.jpg,1,78a7e2e51e6c3b1939addc95d63d404e
data\train\REAL\4019 (3).jpg,0,eb385be93c98d86f111dc09caaf6d625
data\train\FAKE\2940.jpg,1,ddb0eaf01a2ab387e756c0c84a6f6390
data\train\REAL\2745 (3).jpg,0,708522e201faaebd91e21a30748196c5
data\train\FAKE\4898 (7).jpg,1,0292e53708baaabfeec9cdb0fefbfd97
data\train\REAL\0184.jpg,0,c3e688ee192b79d49586cd047a41d0ee
data\train\FAKE\2759 (4).jpg,1,b2e0d26dfdb9f6705d7149869d6b2a3d
data\train\FAKE\1317 (7).jpg,1,10b7babdbdb356db8ad3a380dcffbc01
data\train\FAKE\3450 (6).jpg,1,92a30d0509fdeb8d20d4417b72f3775e
data\train\REAL\0406.jpg,0,01f5d23288bfa33ce19d678f86c71f1f
data\train\FAKE\1877 (10).jpg,1,1a2d3ae11332681f736288ed1415c24d
data\train\FAKE\4718 (10).jpg,1,2cbc6efa8f769e9f64bb7a8e56131de0
data\train\FAKE\3238 (9).jpg,1,6bab16a0ccccc94038fe058f5b4c72e7
data\train\FAKE\2044 (9).jpg,1,41f13a7b9d220d8d48dc27cfc542dd1a
data\train\FAKE\4652 (9).jpg,1,e1dd34f47af527a8a6521b55a6fb4e26
data\train\FAKE\2498 (10).jpg,1,08f3bb4300482817c1ea53391cac885e
data\train\FAKE\3461 (10).jpg,1,7f3f464ee15104a6100fc29d9a2dfd94
data\train\REAL\0891.jpg,0,f588cda882b00edb38c144b4a41aa9cd
data\train\REAL\2634.jpg,0,3475be65cc6fc0edff9ed493373b2d83
data\train\FAKE\1264 (8).jpg,1,9aa5bf44752453b03dad7a9d85edebfd
data\train\REAL\3633 (3).jpg,0,f835cfa69f8cb54ed8c26f16a346b2f4
data\train\FAKE\2832 (7).jpg,1,dfec9ba3e8d896ee578078061fc19761
data\train\REAL\2360 (3).jpg,0,4a170f915f529b149adb7cb84351cf8d
data\train\REAL\0458 (2).jpg,0,0e6e4889f0b703b1db1bf834d4e1ea7e
data\train\FAKE\1816 (3).jpg,1,7276ebb888fd4d7a50c6e0ee54705d2d
data\train\FAKE\2041 (8).jpg,1,e3befa4c0f03dc660d2f3f8dedf25b4c
data\train\REAL\0778 (8).jpg,0,1ce04d97d88b3a04b904971b1283aa00
data\train\REAL\2668 (2).jpg,0,55937d5f8a3daf60a77247a42c412073
data\train\REAL\2290 (4).jpg,0,5c820e60198df42cd9fc97d78ef60078
data\train\FAKE\2546 (9).jpg,1,15244849b974621c4172792babed3e41
data\train\FAKE\1166 (4).jpg,1,569bcdce5cc43802b8a63eb4044ab457
data\train\FAKE\2997.jpg,1,a6d4d83770850b52508d5aa6624627d7
data\train\REAL\2765 (2).jpg,0,d6ee288ea352b5d55a5c9bd50a9f9258
data\train\FAKE\5167 (9).jpg,1,def393c23c1692f1e796d1f0db967f9a
data\train\FAKE\4583 (5).jpg,1,57f6acb62a828de418b965535b3544f9
data\train\FAKE\4160 (8).jpg,1,8e7a3c566afa858e883741713757d96a
data\train\FAKE\3379 (8).jpg,1,e2d1fefb64871712eb263e5afb3366a3
data\train\FAKE\3040 (2).jpg,1,9cc20464208a3706620e4672031745e5
data\train\FAKE\5997 (9).jpg,1,250e318262cba52fe1df5ff62dba2a28
data\train\REAL\3460 (3).jpg,0,735cb6ba0dd4967d2d43874624bb28cf
data\train\FAKE\1515 (6).jpg,1,187ed3f4c9935f5ee9f1f164ce08ba65
data\train\REAL\1827 (2).jpg,0,02a24693ead49a432a93c09773129891
data\train\FAKE\5925 (9).jpg,1,c5123170dec1e8e7463d62aa10afc417
data\train\REAL\1003.jpg,0,2721f0b4f74a82ebd67e2ecc7b551e9a
data\train\FAKE\3825.jpg,1,b5466979a662936a1c67815d59b83436
data\train\FAKE\4001 (10).jpg,1,6d0ce7755018208fa7704c93b962ca71
data\train\REAL\3950 (6).jpg,0,96f24cb4e44325919d42dff9c72db2db
data\train\REAL\3381 (3).jpg,0,ae88e825a7c95fd78e6aa8f4ea3cba6d
data\train\FAKE\2790 (7).jpg,1,1a649554e6a42fc1de0d1ccfe777384c
data\train\FAKE\3450 (7).jpg,1,1a649554e6a42fc1de0d1ccfe777384c
data\train\FAKE\4246.jpg,1,8164d8d7694e4b66377137db217a8679
data\train\FAKE\3823 (5).jpg,1,916b53267130265d0b32915d355fc7b0
data\train\REAL\1646 (10).jpg,0,e60c9619d2285b3e975cda62128f0557
data\train\FAKE\5871 (9).jpg,1,d5bf428c3aa53bd051e3a70a6d0e7ddb
data\train\REAL\3810 (5).jpg,0,57bcc023dc86bffd664fe9f982f56b15
data\train\REAL\4576 (4).jpg,0,d010d760ad789dede2e0279b6104e5ec
data\train\REAL\0419 (5).jpg,0,017b6cb6bc7143a18a9e35ba79f03c44
data\train\REAL\4348 (3).jpg,0,94f2d3b4083159dbaec23cbc345cc34f
data\train\REAL\2181 (6).jpg,0,d6e6b135d900f245fdf4496327e3f094
data\train\FAKE\4088 (4).jpg,1,db5c62cf3cfa99a4d7205ce7efd595b1
data\train\REAL\4557 (3).jpg,0,40fe23848c57ee5f8529948f09716180
data\train\REAL\1192 (8).jpg,0,9f543710e0fd32dc1a087bf5b5bc3f4d
data\train\REAL\2850 (6).jpg,0,16160e97e318849d557d9adbb3392184
data\train\REAL\3945 (8).jpg,0,8c1ca7b8b0f11ce54d023839191868f1
data\train\REAL\2151 (6).jpg,0,d92daf03ecfbe3adb5bf3b5a770a0032
data\train\REAL\4530 (3).jpg,0,ef59af6e5844b385a7283be7555de983
data\train\REAL\0021 (4).jpg,0,a426b353eaa6ebecb0ee95339d5ee7d3
data\train\FAKE\2013 (9).jpg,1,6833a89c4e58daba6e6d0a660b4df697
data\train\FAKE\4987 (9).jpg,1,3ad4f1da7beda5e9618f2597e7ec5d8a
data\train\FAKE\4641 (10).jpg,1,98868c8774f7a45ba7628b281275036a
data\train\REAL\1396 (2).jpg,0,f77f1e3a756bfcc8838a39628a2cfab9
data\train\REAL\4534 (6).jpg,0,2a88fefe2e54139921d72bb24394b9b6
data\train\REAL\3809 (3).jpg,0,71f5f3bde9db63378ac21150f0afe056
data\train\FAKE\2137 (3).jpg,1,5f6ef76221056c6f925498f4f1475d7e
data\train\REAL\4731.jpg,0,1c2365b60aa39bf71b392c934e2516df
data\train\REAL\0892 (6).jpg,0,7c9858f916d389fb363335cd191c2fdb
data\train\FAKE\2075 (2).jpg,1,2a07ec266b95399db98801a663ed06d0
data\train\FAKE\4761 (5).jpg,1,8846e91e27b604eb5e1c050709f135b1
data\train\FAKE\2021 (4).jpg,1,612a2fbb988f0a033a2c04b9c0d1b498
data\train\FAKE\3316.jpg,1,71abd02cfd8c26968900841ac52e09bd
data\train\FAKE\3507 (9).jpg,1,a1ebe393a9757e4d70ef363273904b96
data\train\REAL\1819 (6).jpg,0,b3bf350988c082807a13504005924674
data\train\FAKE\3904.jpg,1,2936453a7f566910efcaac37e75c7c3b
data\train\REAL\0453.jpg,0,ef96bb2d448e297b20dbcb5c139ac5b9
data\train\REAL\1932 (8).jpg,0,df80ccbb9a9c463c989ab6b962baccb8
data\train\REAL\4970 (9).jpg,0,5f7b0d9adccc2c0d5409a4098061f400
data\train\REAL\2961 (7).jpg,0,2c9d54d8cf4eaa32d873ec0c0c2e4a9c
data\train\FAKE\1792 (5).jpg,1,2c5a47c2bb2d367b7d443759422f7880
data\train\REAL\1690 (8).jpg,0,4cd50b3524d88f7d0269a8bc34259e79
data\train\REAL\3360 (2).jpg,0,421e491249bdb422af81791c4b067165
data\train\FAKE\2387 (9).jpg,1,c7565adeac54a780968066e1a6f31b21
data\train\REAL\1827 (10).jpg,0,24625e2de9d6d52d2be1dd2c3fc80029
data\train\REAL\1921 (5).jpg,0,6cfe25bcb46813363b971ee0b6964b0a
data\train\REAL\2166.jpg,0,66121be712422bf638a2af96c63432c1
data\train\FAKE\5826 (3).jpg,1,741c1e772eb641689c5207a92d65ae4d
data\train\FAKE\2170 (9).jpg,1,55b4348a9a11239149eab7ce54c36562
data\train\REAL\3021 (4).jpg,0,594a49c06b78a23ebd4fb6132edb25f0
data\train\FAKE\3140 (7).jpg,1,20c06650eb9eda53b290d956360a2017
data\train\REAL\3550 (5).jpg,0,6f98add92e77038cebf73587ca2d5f5f
data\train\REAL\3864 (6).jpg,0,7ff6329abc96f087af4973e973db6c66
data\train\FAKE\2537 (3).jpg,1,d00b77e5f54734d3e4ee4315962a1a40
data\train\FAKE\3709 (8).jpg,1,a22bd2ed7cb44dc8c8fa239d157bbe29
data\train\FAKE\4363 (9).jpg,1,5189b5d04eae65b2cf466e88b252fbe3
data\train\REAL\3397 (9).jpg,0,6ac4858b04e85bae19905097ac5b9651
data\train\REAL\3299 (4).jpg,0,5751aaaf8c28bdcd99c08ff94870c59b
data\train\FAKE\2030 (9).jpg,1,ef1997b09ae42960d28a0f48657f0048
data\train\REAL\4061 (10).jpg,0,4716ed6c0c71dd1e00b7d9d4ea1d6065
data\train\REAL\2804 (10).jpg,0,f260e4b710da25444feb70a318b70556
data\train\FAKE\1498 (7).jpg,1,1568b7d1dbf2e5e8bb9268e3d6eae201
data\train\FAKE\2184 (4).jpg,1,6788c3d8c41f54a3698b9dbe9d3acf4b
data\train\FAKE\2786 (4).jpg,1,2d09e4389775e107eb22c8898bbbfb6a
data\train\REAL\2922.jpg,0,c0edb3ecdfaab93f0cefcf0fe3537a83
data\train\FAKE\4687 (10).jpg,1,bcd4293c8a779ef4afc3655074be9325
data\train\FAKE\4234 (3).jpg,1,34242dcd42156ed0d7100a35f17d0362
data\train\FAKE\1882 (3).jpg,1,5559328f63e4f732ac3c0acea5583be3
data\train\FAKE\1454 (3).jpg,1,f6a36c4f045509cc1a894e11630f7e5f
data\train\FAKE\5878.jpg,1,f708a6bfead7fde860ec730f5e1b27e0
data\train\REAL\0944 (10).jpg,0,c8da523237414f8c60907a606339d2df
data\train\FAKE\5701 (6).jpg,1,717fd6f8e5aba95d6f135f6b1b63faf5
data\train\FAKE\5046 (10).jpg,1,55503cc5c9052e437cc0e9acfb377760
data\train\FAKE\2783 (10).jpg,1,2055671efc77b1ad1cfc343235aed671
data\train\FAKE\1299 (9).jpg,1,680c5ea0a1eb9ce3bc703bd0f7735d47
data\train\REAL\0310 (8).jpg,0,aeaf7438082bec71f47bfffbb92a5459
data\train\FAKE\3928 (9).jpg,1,7d73e02ae359303ae2208e595d64e964
data\train\REAL\2201 (7).jpg,0,59f7db5309e4cd71ad051943d4d7750d
data\train\REAL\3270 (5).jpg,0,8eebbd1c8d7cff598325034d51ff8730
data\train\REAL\1200 (4).jpg,0,5dcdbbc347ef50d76178bd3c61663006
data\train\FAKE\4837.jpg,1,475fef9e8683abe50e1c391afebfe435
data\train\REAL\0514 (7).jpg,0,820e4bb0f684c6151b87c429b92996f8
data\train\FAKE\2787 (3).jpg,1,6f988320d7352f7fb47c8c475d844c46
data\train\FAKE\5350 (3).jpg,1,6f988320d7352f7fb47c8c475d844c46
data\train\REAL\1718 (7).jpg,0,d5f24e2b7026ca6d521a9d1e3c9b59a1
data\train\REAL\0528 (3).jpg,0,a541ae40cce4dee5500ba537045392c2
data\train\REAL\1181 (3).jpg,0,ace22a82be6881645b66990933c38817
data\train\FAKE\1766 (8).jpg,1,ea8020da1f762ba0f5a0964a8fe8c9b2
data\train\FAKE\1206 (2).jpg,1,ea52bfaf25b1126fd9b0dc72652343fd
data\train\REAL\3109 (3).jpg,0,e24140ca9fbbb529662dcae3b2cc0ad0
data\train\FAKE\4178 (7).jpg,1,af9c2bfdc358e82d861466ca7b9c05d3
data\train\REAL\1651.jpg,0,bc32dcc2f15f5bdd5dacb28690117215
data\train\FAKE\5994 (5).jpg,1,c6101a735949588c4a7b308a277467d9
data\train\REAL\3589 (10).jpg,0,e3d2bed8c517c5601f6b4812cce2680c
data\train\REAL\4725 (6).jpg,0,8a7b06586ea3c10c022d819647fd39f2
data\train\FAKE\3621 (9).jpg,1,510a68c71906fb6ed4a84f2f47dc0156
data\train\REAL\0679 (6).jpg,0,629d2451eace09b6d15be8c0f0c23fcd
data\train\REAL\2986 (3).jpg,0,41bf9a86205010631f004d970de0e0e1
data\train\FAKE\2136 (4).jpg,1,6dbbf70f40b4ab5f6cc35c0ea4372419
data\train\REAL\1624 (7).jpg,0,3a85c2f9db27b64a2a45faa328e285ba
data\train\FAKE\3176 (2).jpg,1,31a8453c1bdd08ea54729a482ece4992
data\train\FAKE\4804 (10).jpg,1,03b4aba3d592f6d6c5c4141ced305782
data\train\FAKE\3784 (10).jpg,1,7ea2f993ca8b4ba436e7399be4baff3a
data\train\FAKE\4022 (5).jpg,1,909a4b3f092bbd9100cf5e788b0dc56e
data\train\REAL\2533 (6).jpg,0,c038356fba74dfa6800c08d9c34c835f
data\train\REAL\1999 (2).jpg,0,f8f5850d93210da5df8ca61492816d4c
data\train\REAL\2928 (6).jpg,0,489f8777e96e44ca60a254a48a4f4ff6
data\train\FAKE\4369 (5).jpg,1,eaeed838395a58549522b9770a750f3d
data\train\FAKE\5458.jpg,1,2745ded6db8e5622422e35a8d320f97f
data\train\REAL\4776 (6).jpg,0,1e849932cdd8d6461e0be50a716e64d5
data\train\REAL\3990 (2).jpg,0,a7a63ad0058f913a526c45d9aee8aa83
data\train\REAL\1673 (7).jpg,0,8a3ea0469dfedb98ae7e345e0a918bc5
data\train\REAL\4476 (7).jpg,0,48b47d95b59295f6ff68e886d81f08dd
data\train\FAKE\5940 (3).jpg,1,f8ed6daaab094ab3eea620004a4ebb49
data\train\REAL\1847 (6).jpg,0,639380b578ca8a344118c4a0a2c4524c
data\train\FAKE\1271 (6).jpg,1,b09793f31db351118fc5c19422fe3aed
data\train\REAL\4972 (2).jpg,0,4ded4acab40ea4c3e287ed4cb6b3d60e
data\train\FAKE\1597 (10).jpg,1,2e1853c18a4902b56a99640967cdb03a
data\train\FAKE\5072.jpg,1,0370b6b5f232aeb3da5706e5cbe0b891
data\train\REAL\0923 (5).jpg,0,2e75ef8a30ec7f68df43d34a07241bc4
data\train\REAL\3996 (2).jpg,0,41dee3dd4a0833476fc44f4ebdcea160
data\train\REAL\4707 (2).jpg,0,259ff669cf597af6a71b87945acdc6cb
data\train\FAKE\4093 (6).jpg,1,a91767dba5d3927727cb6c9c17082ab9
data\train\FAKE\2436 (8).jpg,1,43e2ebe394c4f06b1d7d418bb4a18850
data\train\REAL\3591 (8).jpg,0,d6f3bb839766fa3dd6da6d5832444f80
data\train\FAKE\1188 (4).jpg,1,96d9aee833165bf5e01cd4f6ef077e77
data\train\FAKE\4615 (9).jpg,1,9a692d2825e6b80e43429f61fda1edaf
data\train\REAL\3173 (8).jpg,0,f206439ef7a53071332c9be99791ceef
data\train\FAKE\3397 (4).jpg,1,37f64eccbd74346f91b15a218f4766cd
data\train\FAKE\4082 (5).jpg,1,3a2e19c8c4b5b1e3525e95f80e278f15
data\train\FAKE\1701 (9).jpg,1,7547d83a2e2137db080833057e033ff8
data\train\REAL\3388 (5).jpg,0,4fcaafcaa321a2a9307d2a578ab91eff
data\train\REAL\3764 (7).jpg,0,805e4445588c83e6eab0eb541225c137
data\train\FAKE\1391 (5).jpg,1,e48b8f1e43ba4de91b695e20d378ab32
data\train\FAKE\5961.jpg,1,51638f51e9e4611fe767f7a9df77b2d3
data\train\FAKE\1415 (2).jpg,1,d4d79f9a8dc564cdd642662d603559bd
data\train\FAKE\5103 (6).jpg,1,c337778d170acad308882a993a07a90c
data\train\REAL\1943 (2).jpg,0,34e9816fc85196d8ec0a65f7dc783b42
data\train\FAKE\4058 (7).jpg,1,71b33ba4cb8ec8a68be11737a3021e37
data\train\FAKE\1581.jpg,1,82fc0048f51f070d0dc5a87c5d264f33
data\train\FAKE\3644 (8).jpg,1,0e1a7b6f27da8853539c000dc3f1fde8
data\train\FAKE\5082 (10).jpg,1,c590baa6cf5c91cd8939b1f3e0d9bd80
data\train\REAL\0879 (9).jpg,0,b04f8499581cbcbb9f3ff1ad6b79fd7b
data\train\FAKE\2116 (10).jpg,1,5808b5e4cd3061f86c9ee7ed332ffe14
data\train\REAL\4343 (10).jpg,0,1dafc2ef789abb5e2bb85f7d344e8d48
data\train\REAL\3246 (3).jpg,0,47525c840a64b44483c74120d95ebb2b
data\train\FAKE\3681 (9).jpg,1,ed99a825e38502dc79af2d3a2ecb206e
data\train\FAKE\4819 (5).jpg,1,412fab508ccfbdb111e59efa5f134d35
data\train\FAKE\5211 (4).jpg,1,4d4ede08afbd61a4f44c576d934f7f1a
data\train\FAKE\3309 (7).jpg,1,5fe04f8df33e7cd1ccc4b16e568651cd
data\train\REAL\1734 (8).jpg,0,731b14d966b4d05432c7aaa9f355f081
data\train\REAL\2743 (3).jpg,0,c473c68a62c417183330af8cba52179b
data\train\FAKE\1627 (10).jpg,1,9cbb4ee5d3fac94949f692214a92ce21
data\train\REAL\4303 (4).jpg,0,47a8d322c4f8e457454ce88cc6351c2b
data\train\REAL\0968 (7).jpg,0,bf8c9b0a89d8cdbfe8de2db9db02321f
data\train\REAL\1023 (7).jpg,0,b9b460e5507d24b09932fbc8be4df895
data\train\FAKE\1800 (8).jpg,1,0aed7d5b353340da3dfcdd5298bde7bb
data\train\REAL\0261 (4).jpg,0,44c29f0d9c1255e6e78220f7fe5f2a7a
data\train\REAL\4976 (6).jpg,0,5e6d0610b6d074447a276df2dba44d4e
data\train\FAKE\3826 (9).jpg,1,2126464b4f2a06488afa739d77f7b918
data\train\FAKE\4651 (4).jpg,1,4779a68cfc34184920058d1c44816b4f
data\train\REAL\3485 (7).jpg,0,7a0d3c174eba5d15a308a62e3decc206
data\train\FAKE\4411 (4).jpg,1,eb0d4ebe308cc4f5dd5a427f291f45c9
data\train\FAKE\2146 (4).jpg,1,bb526f3b7a66f14160e80331bbb5e1dc
data\train\REAL\4542 (9).jpg,0,26726597bde24d4a28963e66cec8f302
data\train\REAL\1802 (3).jpg,0,46e9992a02d7f724a21c3e72126c663f
data\train\REAL\4265 (4).jpg,0,03ee37c4cb144cad7932ab64204e3d16
data\train\REAL\1301 (3).jpg,0,54c0126fbef94afba40dec74d05f2bba
