image,true_class,attack,original_probability,attacked_probability,probability_delta,original_prediction,attacked_prediction,prediction_flipped,original_strength,attacked_strength,strength_delta
TEMP_TEST\FAKE\1 (10).jpg,AI-generated,jpeg_50,0.993863582611084,0.9815894961357117,-0.012274086475372314,1,1,0,0.993863582611084,0.9815894961357117,-0.012274086475372314
TEMP_TEST\FAKE\1 (10).jpg,AI-generated,resize_16_roundtrip,0.993863582611084,0.6748428344726562,-0.31902074813842773,1,1,0,0.993863582611084,0.6748428344726562,-0.31902074813842773
TEMP_TEST\FAKE\1 (10).jpg,AI-generated,resize_8_roundtrip,0.993863582611084,0.4049142897129059,-0.5889492928981781,1,0,1,0.993863582611084,0.5950857102870941,-0.39877787232398987
TEMP_TEST\FAKE\1 (10).jpg,AI-generated,gaussian_blur,0.993863582611084,0.9364306926727295,-0.05743288993835449,1,1,0,0.993863582611084,0.9364306926727295,-0.05743288993835449
TEMP_TEST\FAKE\1 (10).jpg,AI-generated,contrast_low,0.993863582611084,0.9037618637084961,-0.09010171890258789,1,1,0,0.993863582611084,0.9037618637084961,-0.09010171890258789
TEMP_TEST\FAKE\1 (10).jpg,AI-generated,contrast_high,0.993863582611084,0.9972568154335022,0.003393232822418213,1,1,0,0.993863582611084,0.9972568154335022,0.003393232822418213
TEMP_TEST\FAKE\1 (10).jpg,AI-generated,brightness_low,0.993863582611084,0.9930351972579956,-0.0008283853530883789,1,1,0,0.993863582611084,0.9930351972579956,-0.0008283853530883789
TEMP_TEST\FAKE\1 (10).jpg,AI-generated,brightness_high,0.993863582611084,0.993782103061676,-8.147954940795898e-05,1,1,0,0.993863582611084,0.993782103061676,-8.147954940795898e-05
TEMP_TEST\FAKE\1 (10).jpg,AI-generated,gaussian_noise,0.993863582611084,0.9775567650794983,-0.016306817531585693,1,1,0,0.993863582611084,0.9775567650794983,-0.016306817531585693
TEMP_TEST\FAKE\1 (2).jpg,AI-generated,jpeg_70,0.9991010427474976,0.9997705817222595,0.0006695389747619629,1,1,0,0.9991010427474976,0.9997705817222595,0.0006695389747619629
TEMP_TEST\FAKE\1 (2).jpg,AI-generated,jpeg_50,0.9991010427474976,0.9993938207626343,0.00029277801513671875,1,1,0,0.9991010427474976,0.9993938207626343,0.00029277801513671875
TEMP_TEST\FAKE\1 (2).jpg,AI-generated,resize_16_roundtrip,0.9991010427474976,0.9491155743598938,-0.04998546838760376,1,1,0,0.9991010427474976,0.9491155743598938,-0.04998546838760376
TEMP_TEST\FAKE\1 (2).jpg,AI-generated,resize_8_roundtrip,0.9991010427474976,0.9847577810287476,-0.01434326171875,1,1,0,0.9991010427474976,0.9847577810287476,-0.01434326171875
TEMP_TEST\FAKE\1 (2).jpg,AI-generated,gaussian_blur,0.9991010427474976,0.9810422658920288,-0.01805877685546875,1,1,0,0.9991010427474976,0.9810422658920288,-0.01805877685546875
TEMP_TEST\FAKE\1 (2).jpg,AI-generated,contrast_low,0.9991010427474976,0.9909765720367432,-0.008124470710754395,1,1,0,0.9991010427474976,0.9909765720367432,-0.008124470710754395
TEMP_TEST\FAKE\1 (2).jpg,AI-generated,contrast_high,0.9991010427474976,0.9962829947471619,-0.0028180480003356934,1,1,0,0.9991010427474976,0.9962829947471619,-0.0028180480003356934
TEMP_TEST\FAKE\1 (2).jpg,AI-generated,brightness_low,0.9991010427474976,0.9990153312683105,-8.571147918701172e-05,1,1,0,0.9991010427474976,0.9990153312683105,-8.571147918701172e-05
TEMP_TEST\FAKE\1 (2).jpg,AI-generated,brightness_high,0.9991010427474976,0.9959495067596436,-0.003151535987854004,1,1,0,0.9991010427474976,0.9959495067596436,-0.003151535987854004
TEMP_TEST\FAKE\1 (2).jpg,AI-generated,gaussian_noise,0.9991010427474976,0.9903900623321533,-0.008710980415344238,1,1,0,0.9991010427474976,0.9903900623321533,-0.008710980415344238
TEMP_TEST\FAKE\1 (3).jpg,AI-generated,jpeg_70,0.9989232420921326,0.9994719624519348,0.0005487203598022461,1,1,0,0.9989232420921326,0.9994719624519348,0.0005487203598022461
TEMP_TEST\FAKE\1 (3).jpg,AI-generated,jpeg_50,0.9989232420921326,0.9998327493667603,0.0009095072746276855,1,1,0,0.9989232420921326,0.9998327493667603,0.0009095072746276855
TEMP_TEST\FAKE\1 (3).jpg,AI-generated,resize_16_roundtrip,0.9989232420921326,0.7132745981216431,-0.2856486439704895,1,1,0,0.9989232420921326,0.7132745981216431,-0.2856486439704895
TEMP_TEST\FAKE\1 (3).jpg,AI-generated,resize_8_roundtrip,0.9989232420921326,0.23980712890625,-0.7591161131858826,1,0,1,0.9989232420921326,0.76019287109375,-0.23873037099838257
TEMP_TEST\FAKE\1 (3).jpg,AI-generated,gaussian_blur,0.9989232420921326,0.9772254824638367,-0.0216977596282959,1,1,0,0.9989232420921326,0.9772254824638367,-0.0216977596282959
TEMP_TEST\FAKE\1 (3).jpg,AI-generated,contrast_low,0.9989232420921326,0.9915618300437927,-0.007361412048339844,1,1,0,0.9989232420921326,0.9915618300437927,-0.007361412048339844
TEMP_TEST\FAKE\1 (3).jpg,AI-generated,contrast_high,0.9989232420921326,0.999825656414032,0.0009024143218994141,1,1,0,0.9989232420921326,0.999825656414032,0.0009024143218994141
TEMP_TEST\FAKE\1 (3).jpg,AI-generated,brightness_low,0.9989232420921326,0.9989635944366455,4.035234451293945e-05,1,1,0,0.9989232420921326,0.9989635944366455,4.035234451293945e-05
TEMP_TEST\FAKE\1 (3).jpg,AI-generated,brightness_high,0.9989232420921326,0.9892876148223877,-0.009635627269744873,1,1,0,0.9989232420921326,0.9892876148223877,-0.009635627269744873
TEMP_TEST\FAKE\1 (3).jpg,AI-generated,gaussian_noise,0.9989232420921326,0.9112048149108887,-0.0877184271812439,1,1,0,0.9989232420921326,0.9112048149108887,-0.0877184271812439
TEMP_TEST\FAKE\1 (4).jpg,AI-generated,jpeg_70,0.9999607801437378,0.9999749660491943,1.4185905456542969e-05,1,1,0,0.9999607801437378,0.9999749660491943,1.4185905456542969e-05
TEMP_TEST\FAKE\1 (4).jpg,AI-generated,jpeg_50,0.9999607801437378,0.9999462366104126,-1.4543533325195312e-05,1,1,0,0.9999607801437378,0.9999462366104126,-1.4543533325195312e-05
TEMP_TEST\FAKE\1 (4).jpg,AI-generated,resize_16_roundtrip,0.9999607801437378,0.2660749852657318,-0.733885794878006,1,0,1,0.9999607801437378,0.7339250147342682,-0.2660357654094696
TEMP_TEST\FAKE\1 (4).jpg,AI-generated,resize_8_roundtrip,0.9999607801437378,0.5644515156745911,-0.43550926446914673,1,1,0,0.9999607801437378,0.5644515156745911,-0.43550926446914673
TEMP_TEST\FAKE\1 (4).jpg,AI-generated,gaussian_blur,0.9999607801437378,0.8935514092445374,-0.10640937089920044,1,1,0,0.9999607801437378,0.8935514092445374,-0.10640937089920044
TEMP_TEST\FAKE\1 (4).jpg,AI-generated,contrast_low,0.9999607801437378,0.9979720711708069,-0.001988708972930908,1,1,0,0.9999607801437378,0.9979720711708069,-0.001988708972930908
TEMP_TEST\FAKE\1 (4).jpg,AI-generated,contrast_high,0.9999607801437378,0.9999984502792358,3.7670135498046875e-05,1,1,0,0.9999607801437378,0.9999984502792358,3.7670135498046875e-05
TEMP_TEST\FAKE\1 (4).jpg,AI-generated,brightness_low,0.9999607801437378,0.9998132586479187,-0.0001475214958190918,1,1,0,0.9999607801437378,0.9998132586479187,-0.0001475214958190918
TEMP_TEST\FAKE\1 (4).jpg,AI-generated,brightness_high,0.9999607801437378,0.999987006187439,2.6226043701171875e-05,1,1,0,0.9999607801437378,0.999987006187439,2.6226043701171875e-05
TEMP_TEST\FAKE\1 (4).jpg,AI-generated,gaussian_noise,0.9999607801437378,0.999790370464325,-0.0001704096794128418,1,1,0,0.9999607801437378,0.999790370464325,-0.0001704096794128418
TEMP_TEST\FAKE\1 (5).jpg,AI-generated,jpeg_70,0.9989487528800964,0.9993908405303955,0.00044208765029907227,1,1,0,0.9989487528800964,0.9993908405303955,0.00044208765029907227
TEMP_TEST\FAKE\1 (5).jpg,AI-generated,jpeg_50,0.9989487528800964,0.9994226694107056,0.00047391653060913086,1,1,0,0.9989487528800964,0.9994226694107056,0.00047391653060913086
TEMP_TEST\FAKE\1 (5).jpg,AI-generated,resize_16_roundtrip,0.9989487528800964,0.5502007007598877,-0.44874805212020874,1,0,1,0.9989487528800964,0.4497992992401123,-0.5491494536399841
TEMP_TEST\FAKE\1 (5).jpg,AI-generated,resize_8_roundtrip,0.9989487528800964,0.6454706788063049,-0.3534780740737915,1,1,0,0.9989487528800964,0.6454706788063049,-0.3534780740737915
TEMP_TEST\FAKE\1 (5).jpg,AI-generated,gaussian_blur,0.9989487528800964,0.9228532910346985,-0.07609546184539795,1,1,0,0.9989487528800964,0.9228532910346985,-0.07609546184539795
TEMP_TEST\FAKE\1 (5).jpg,AI-generated,contrast_low,0.9989487528800964,0.9575081467628479,-0.041440606117248535,1,1,0,0.9989487528800964,0.9575081467628479,-0.041440606117248535
TEMP_TEST\FAKE\1 (5).jpg,AI-generated,contrast_high,0.9989487528800964,0.9999918937683105,0.0010431408882141113,1,1,0,0.9989487528800964,0.9999918937683105,0.0010431408882141113
TEMP_TEST\FAKE\1 (5).jpg,AI-generated,brightness_low,0.9989487528800964,0.9958637952804565,-0.0030849575996398926,1,1,0,0.9989487528800964,0.9958637952804565,-0.0030849575996398926
TEMP_TEST\FAKE\1 (5).jpg,AI-generated,brightness_high,0.9989487528800964,0.999768078327179,0.0008193254470825195,1,1,0,0.9989487528800964,0.999768078327179,0.0008193254470825195
TEMP_TEST\FAKE\1 (5).jpg,AI-generated,gaussian_noise,0.9989487528800964,0.9860636591911316,-0.012885093688964844,1,1,0,0.9989487528800964,0.9860636591911316,-0.012885093688964844
TEMP_TEST\FAKE\1 (6).jpg,AI-generated,jpeg_70,0.9989452958106995,0.9988328814506531,-0.00011241436004638672,1,1,0,0.9989452958106995,0.9988328814506531,-0.00011241436004638672
TEMP_TEST\FAKE\1 (6).jpg,AI-generated,jpeg_50,0.9989452958106995,0.9997269511222839,0.0007816553115844727,1,1,0,0.9989452958106995,0.9997269511222839,0.0007816553115844727
TEMP_TEST\FAKE\1 (6).jpg,AI-generated,resize_16_roundtrip,0.9989452958106995,0.8599132895469666,-0.1390320062637329,1,1,0,0.9989452958106995,0.8599132895469666,-0.1390320062637329
TEMP_TEST\FAKE\1 (6).jpg,AI-generated,resize_8_roundtrip,0.9989452958106995,0.7087008357048035,-0.290244460105896,1,1,0,0.9989452958106995,0.7087008357048035,-0.290244460105896
TEMP_TEST\FAKE\1 (6).jpg,AI-generated,gaussian_blur,0.9989452958106995,0.9702267646789551,-0.028718531131744385,1,1,0,0.9989452958106995,0.9702267646789551,-0.028718531131744385
TEMP_TEST\FAKE\1 (6).jpg,AI-generated,contrast_low,0.9989452958106995,0.9941984415054321,-0.004746854305267334,1,1,0,0.9989452958106995,0.9941984415054321,-0.004746854305267334
TEMP_TEST\FAKE\1 (6).jpg,AI-generated,contrast_high,0.9989452958106995,0.9998685121536255,0.0009232163429260254,1,1,0,0.9989452958106995,0.9998685121536255,0.0009232163429260254
TEMP_TEST\FAKE\1 (6).jpg,AI-generated,brightness_low,0.9989452958106995,0.9960359930992126,-0.0029093027114868164,1,1,0,0.9989452958106995,0.9960359930992126,-0.0029093027114868164
TEMP_TEST\FAKE\1 (6).jpg,AI-generated,brightness_high,0.9989452958106995,0.9996644258499146,0.0007191300392150879,1,1,0,0.9989452958106995,0.9996644258499146,0.0007191300392150879
TEMP_TEST\FAKE\1 (6).jpg,AI-generated,gaussian_noise,0.9989452958106995,0.992727518081665,-0.006217777729034424,1,1,0,0.9989452958106995,0.992727518081665,-0.006217777729034424
TEMP_TEST\FAKE\1 (7).jpg,AI-generated,jpeg_70,0.9999799728393555,0.9999786615371704,-1.3113021850585938e-06,1,1,0,0.9999799728393555,0.9999786615371704,-1.3113021850585938e-06
TEMP_TEST\FAKE\1 (7).jpg,AI-generated,jpeg_50,0.9999799728393555,0.9998613595962524,-0.00011861324310302734,1,1,0,0.9999799728393555,0.9998613595962524,-0.00011861324310302734
TEMP_TEST\FAKE\1 (7).jpg,AI-generated,resize_16_roundtrip,0.9999799728393555,0.9931584000587463,-0.006821572780609131,1,1,0,0.9999799728393555,0.9931584000587463,-0.006821572780609131
TEMP_TEST\FAKE\1 (7).jpg,AI-generated,resize_8_roundtrip,0.9999799728393555,0.9430489540100098,-0.0569310188293457,1,1,0,0.9999799728393555,0.9430489540100098,-0.0569310188293457
TEMP_TEST\FAKE\1 (7).jpg,AI-generated,gaussian_blur,0.9999799728393555,0.9992647767066956,-0.0007151961326599121,1,1,0,0.9999799728393555,0.9992647767066956,-0.0007151961326599121
TEMP_TEST\FAKE\1 (7).jpg,AI-generated,contrast_low,0.9999799728393555,0.9934044480323792,-0.006575524806976318,1,1,0,0.9999799728393555,0.9934044480323792,-0.006575524806976318
TEMP_TEST\FAKE\1 (7).jpg,AI-generated,contrast_high,0.9999799728393555,0.9999979734420776,1.800060272216797e-05,1,1,0,0.9999799728393555,0.9999979734420776,1.800060272216797e-05
TEMP_TEST\FAKE\1 (7).jpg,AI-generated,brightness_low,0.9999799728393555,0.9998840093612671,-9.59634780883789e-05,1,1,0,0.9999799728393555,0.9998840093612671,-9.59634780883789e-05
TEMP_TEST\FAKE\1 (7).jpg,AI-generated,brightness_high,0.9999799728393555,0.9999889135360718,8.940696716308594e-06,1,1,0,0.9999799728393555,0.9999889135360718,8.940696716308594e-06
TEMP_TEST\FAKE\1 (7).jpg,AI-generated,gaussian_noise,0.9999799728393555,0.9999624490737915,-1.7523765563964844e-05,1,1,0,0.9999799728393555,0.9999624490737915,-1.7523765563964844e-05
TEMP_TEST\FAKE\1 (8).jpg,AI-generated,jpeg_70,0.9915547966957092,0.987236499786377,-0.004318296909332275,1,1,0,0.9915547966957092,0.987236499786377,-0.004318296909332275
TEMP_TEST\FAKE\1 (8).jpg,AI-generated,jpeg_50,0.9915547966957092,0.9669094085693359,-0.02464538812637329,1,1,0,0.9915547966957092,0.9669094085693359,-0.02464538812637329
TEMP_TEST\FAKE\1 (8).jpg,AI-generated,resize_16_roundtrip,0.9915547966957092,0.7981799840927124,-0.19337481260299683,1,1,0,0.9915547966957092,0.7981799840927124,-0.19337481260299683
TEMP_TEST\FAKE\1 (8).jpg,AI-generated,resize_8_roundtrip,0.9915547966957092,0.699262261390686,-0.2922925353050232,1,1,0,0.9915547966957092,0.699262261390686,-0.2922925353050232
TEMP_TEST\FAKE\1 (8).jpg,AI-generated,gaussian_blur,0.9915547966957092,0.8935452103614807,-0.09800958633422852,1,1,0,0.9915547966957092,0.8935452103614807,-0.09800958633422852
TEMP_TEST\FAKE\1 (8).jpg,AI-generated,contrast_low,0.9915547966957092,0.5710894465446472,-0.420465350151062,1,1,0,0.9915547966957092,0.5710894465446472,-0.420465350151062
TEMP_TEST\FAKE\1 (8).jpg,AI-generated,contrast_high,0.9915547966957092,0.9982746839523315,0.0067198872566223145,1,1,0,0.9915547966957092,0.9982746839523315,0.0067198872566223145
TEMP_TEST\FAKE\1 (8).jpg,AI-generated,brightness_low,0.9915547966957092,0.9593159556388855,-0.03223884105682373,1,1,0,0.9915547966957092,0.9593159556388855,-0.03223884105682373
TEMP_TEST\FAKE\1 (8).jpg,AI-generated,brightness_high,0.9915547966957092,0.9956796765327454,0.004124879837036133,1,1,0,0.9915547966957092,0.9956796765327454,0.004124879837036133
TEMP_TEST\FAKE\1 (8).jpg,AI-generated,gaussian_noise,0.9915547966957092,0.9781436920166016,-0.013411104679107666,1,1,0,0.9915547966957092,0.9781436920166016,-0.013411104679107666
TEMP_TEST\FAKE\1 (9).jpg,AI-generated,jpeg_70,0.996723473072052,0.9963500499725342,-0.00037342309951782227,1,1,0,0.996723473072052,0.9963500499725342,-0.00037342309951782227
TEMP_TEST\FAKE\1 (9).jpg,AI-generated,jpeg_50,0.996723473072052,0.9655660390853882,-0.03115743398666382,1,1,0,0.996723473072052,0.9655660390853882,-0.03115743398666382
TEMP_TEST\FAKE\1 (9).jpg,AI-generated,resize_16_roundtrip,0.996723473072052,0.9286110401153564,-0.06811243295669556,1,1,0,0.996723473072052,0.9286110401153564,-0.06811243295669556
TEMP_TEST\FAKE\1 (9).jpg,AI-generated,resize_8_roundtrip,0.996723473072052,0.7311838269233704,-0.26553964614868164,1,1,0,0.996723473072052,0.7311838269233704,-0.26553964614868164
TEMP_TEST\FAKE\1 (9).jpg,AI-generated,gaussian_blur,0.996723473072052,0.9368711113929749,-0.05985236167907715,1,1,0,0.996723473072052,0.9368711113929749,-0.05985236167907715
TEMP_TEST\FAKE\1 (9).jpg,AI-generated,contrast_low,0.996723473072052,0.943885862827301,-0.05283761024475098,1,1,0,0.996723473072052,0.943885862827301,-0.05283761024475098
TEMP_TEST\FAKE\1 (9).jpg,AI-generated,contrast_high,0.996723473072052,0.9997348189353943,0.003011345863342285,1,1,0,0.996723473072052,0.9997348189353943,0.003011345863342285
TEMP_TEST\FAKE\1 (9).jpg,AI-generated,brightness_low,0.996723473072052,0.9977499842643738,0.0010265111923217773,1,1,0,0.996723473072052,0.9977499842643738,0.0010265111923217773
TEMP_TEST\FAKE\1 (9).jpg,AI-generated,brightness_high,0.996723473072052,0.9890572428703308,-0.007666230201721191,1,1,0,0.996723473072052,0.9890572428703308,-0.007666230201721191
TEMP_TEST\FAKE\1 (9).jpg,AI-generated,gaussian_noise,0.996723473072052,0.9899987578392029,-0.006724715232849121,1,1,0,0.996723473072052,0.9899987578392029,-0.006724715232849121
TEMP_TEST\FAKE\1.jpg,AI-generated,jpeg_70,0.9994375109672546,0.9993213415145874,-0.00011616945266723633,1,1,0,0.9994375109672546,0.9993213415145874,-0.00011616945266723633
TEMP_TEST\FAKE\1.jpg,AI-generated,jpeg_50,0.9994375109672546,0.9959650039672852,-0.0034725069999694824,1,1,0,0.9994375109672546,0.9959650039672852,-0.0034725069999694824
TEMP_TEST\FAKE\1.jpg,AI-generated,resize_16_roundtrip,0.9994375109672546,0.9859790205955505,-0.013458490371704102,1,1,0,0.9994375109672546,0.9859790205955505,-0.013458490371704102
TEMP_TEST\FAKE\1.jpg,AI-generated,resize_8_roundtrip,0.9994375109672546,0.3381306827068329,-0.6613068282604218,1,0,1,0.9994375109672546,0.6618693172931671,-0.3375681936740875
TEMP_TEST\FAKE\1.jpg,AI-generated,gaussian_blur,0.9994375109672546,0.9955828785896301,-0.0038546323776245117,1,1,0,0.9994375109672546,0.9955828785896301,-0.0038546323776245117
TEMP_TEST\FAKE\1.jpg,AI-generated,contrast_low,0.9994375109672546,0.9952542781829834,-0.00418323278427124,1,1,0,0.9994375109672546,0.9952542781829834,-0.00418323278427124
TEMP_TEST\FAKE\1.jpg,AI-generated,contrast_high,0.9994375109672546,0.9999284744262695,0.0004909634590148926,1,1,0,0.9994375109672546,0.9999284744262695,0.0004909634590148926
TEMP_TEST\FAKE\1.jpg,AI-generated,brightness_low,0.9994375109672546,0.9994009733200073,-3.653764724731445e-05,1,1,0,0.9994375109672546,0.9994009733200073,-3.653764724731445e-05
TEMP_TEST\FAKE\1.jpg,AI-generated,brightness_high,0.9994375109672546,0.9988414645195007,-0.0005960464477539062,1,1,0,0.9994375109672546,0.9988414645195007,-0.0005960464477539062
TEMP_TEST\FAKE\1.jpg,AI-generated,gaussian_noise,0.9994375109672546,0.995121419429779,-0.004316091537475586,1,1,0,0.9994375109672546,0.995121419429779,-0.004316091537475586
TEMP_TEST\FAKE\10 (10).jpg,AI-generated,jpeg_70,0.9988079071044922,0.9989898800849915,0.00018197298049926758,1,1,0,0.9988079071044922,0.9989898800849915,0.00018197298049926758
TEMP_TEST\FAKE\10 (10).jpg,AI-generated,jpeg_50,0.9988079071044922,0.9853999018669128,-0.013408005237579346,1,1,0,0.9988079071044922,0.9853999018669128,-0.013408005237579346
TEMP_TEST\FAKE\10 (10).jpg,AI-generated,resize_16_roundtrip,0.9988079071044922,0.911170482635498,-0.08763742446899414,1,1,0,0.9988079071044922,0.911170482635498,-0.08763742446899414
TEMP_TEST\FAKE\10 (10).jpg,AI-generated,resize_8_roundtrip,0.9988079071044922,0.6358593106269836,-0.36294859647750854,1,1,0,0.9988079071044922,0.6358593106269836,-0.36294859647750854
TEMP_TEST\FAKE\10 (10).jpg,AI-generated,gaussian_blur,0.9988079071044922,0.9904894828796387,-0.008318424224853516,1,1,0,0.9988079071044922,0.9904894828796387,-0.008318424224853516
TEMP_TEST\FAKE\10 (10).jpg,AI-generated,contrast_low,0.9988079071044922,0.9498596787452698,-0.04894822835922241,1,1,0,0.9988079071044922,0.9498596787452698,-0.04894822835922241
TEMP_TEST\FAKE\10 (10).jpg,AI-generated,contrast_high,0.9988079071044922,0.9998190999031067,0.001011192798614502,1,1,0,0.9988079071044922,0.9998190999031067,0.001011192798614502
TEMP_TEST\FAKE\10 (10).jpg,AI-generated,brightness_low,0.9988079071044922,0.998894989490509,8.70823860168457e-05,1,1,0,0.9988079071044922,0.998894989490509,8.70823860168457e-05
TEMP_TEST\FAKE\10 (10).jpg,AI-generated,brightness_high,0.9988079071044922,0.9964964985847473,-0.002311408519744873,1,1,0,0.9988079071044922,0.9964964985847473,-0.002311408519744873
TEMP_TEST\FAKE\10 (10).jpg,AI-generated,gaussian_noise,0.9988079071044922,0.9973322153091431,-0.001475691795349121,1,1,0,0.9988079071044922,0.9973322153091431,-0.001475691795349121
TEMP_TEST\FAKE\10 (2).jpg,AI-generated,jpeg_70,0.986456036567688,0.9918646216392517,0.005408585071563721,1,1,0,0.986456036567688,0.9918646216392517,0.005408585071563721
TEMP_TEST\FAKE\10 (2).jpg,AI-generated,jpeg_50,0.986456036567688,0.9048315286636353,-0.08162450790405273,1,1,0,0.986456036567688,0.9048315286636353,-0.08162450790405273
TEMP_TEST\FAKE\10 (2).jpg,AI-generated,resize_16_roundtrip,0.986456036567688,0.901043713092804,-0.08541232347488403,1,1,0,0.986456036567688,0.901043713092804,-0.08541232347488403
TEMP_TEST\FAKE\10 (2).jpg,AI-generated,resize_8_roundtrip,0.986456036567688,0.5333452224731445,-0.45311081409454346,1,0,1,0.986456036567688,0.46665477752685547,-0.5198012590408325
TEMP_TEST\FAKE\10 (2).jpg,AI-generated,gaussian_blur,0.986456036567688,0.962817370891571,-0.023638665676116943,1,1,0,0.986456036567688,0.962817370891571,-0.023638665676116943
TEMP_TEST\FAKE\10 (2).jpg,AI-generated,contrast_low,0.986456036567688,0.5163819789886475,-0.4700740575790405,1,0,1,0.986456036567688,0.48361802101135254,-0.5028380155563354
TEMP_TEST\FAKE\10 (2).jpg,AI-generated,contrast_high,0.986456036567688,0.9896538853645325,0.0031978487968444824,1,1,0,0.986456036567688,0.9896538853645325,0.0031978487968444824
TEMP_TEST\FAKE\10 (2).jpg,AI-generated,brightness_low,0.986456036567688,0.9961226582527161,0.009666621685028076,1,1,0,0.986456036567688,0.9961226582527161,0.009666621685028076
TEMP_TEST\FAKE\10 (2).jpg,AI-generated,brightness_high,0.986456036567688,0.944501519203186,-0.04195451736450195,1,1,0,0.986456036567688,0.944501519203186,-0.04195451736450195
TEMP_TEST\FAKE\10 (2).jpg,AI-generated,gaussian_noise,0.986456036567688,0.9142984747886658,-0.07215756177902222,1,1,0,0.986456036567688,0.9142984747886658,-0.07215756177902222
TEMP_TEST\FAKE\10 (3).jpg,AI-generated,jpeg_70,0.9999997615814209,0.9999998807907104,1.1920928955078125e-07,1,1,0,0.9999997615814209,0.9999998807907104,1.1920928955078125e-07
TEMP_TEST\FAKE\10 (3).jpg,AI-generated,jpeg_50,0.9999997615814209,0.9999994039535522,-3.5762786865234375e-07,1,1,0,0.9999997615814209,0.9999994039535522,-3.5762786865234375e-07
TEMP_TEST\FAKE\10 (3).jpg,AI-generated,resize_16_roundtrip,0.9999997615814209,0.9992181062698364,-0.0007816553115844727,1,1,0,0.9999997615814209,0.9992181062698364,-0.0007816553115844727
TEMP_TEST\FAKE\10 (3).jpg,AI-generated,resize_8_roundtrip,0.9999997615814209,0.7923640608787537,-0.20763570070266724,1,1,0,0.9999997615814209,0.7923640608787537,-0.20763570070266724
TEMP_TEST\FAKE\10 (3).jpg,AI-generated,gaussian_blur,0.9999997615814209,0.9999704360961914,-2.9325485229492188e-05,1,1,0,0.9999997615814209,0.9999704360961914,-2.9325485229492188e-05
TEMP_TEST\FAKE\10 (3).jpg,AI-generated,contrast_low,0.9999997615814209,0.9999977350234985,-2.0265579223632812e-06,1,1,0,0.9999997615814209,0.9999977350234985,-2.0265579223632812e-06
TEMP_TEST\FAKE\10 (3).jpg,AI-generated,contrast_high,0.9999997615814209,1.0,2.384185791015625e-07,1,1,0,0.9999997615814209,1.0,2.384185791015625e-07
TEMP_TEST\FAKE\10 (3).jpg,AI-generated,brightness_low,0.9999997615814209,0.9999997615814209,0.0,1,1,0,0.9999997615814209,0.9999997615814209,0.0
TEMP_TEST\FAKE\10 (3).jpg,AI-generated,brightness_high,0.9999997615814209,0.9999994039535522,-3.5762786865234375e-07,1,1,0,0.9999997615814209,0.9999994039535522,-3.5762786865234375e-07
TEMP_TEST\FAKE\10 (3).jpg,AI-generated,gaussian_noise,0.9999997615814209,0.9999676942825317,-3.2067298889160156e-05,1,1,0,0.9999997615814209,0.9999676942825317,-3.2067298889160156e-05
TEMP_TEST\FAKE\10 (4).jpg,AI-generated,jpeg_70,0.9898194670677185,0.9950891137123108,0.005269646644592285,1,1,0,0.9898194670677185,0.9950891137123108,0.005269646644592285
TEMP_TEST\FAKE\10 (4).jpg,AI-generated,jpeg_50,0.9898194670677185,0.8972360491752625,-0.09258341789245605,1,1,0,0.9898194670677185,0.8972360491752625,-0.09258341789245605
TEMP_TEST\FAKE\10 (4).jpg,AI-generated,resize_16_roundtrip,0.9898194670677185,0.7032294869422913,-0.28658998012542725,1,1,0,0.9898194670677185,0.7032294869422913,-0.28658998012542725
TEMP_TEST\FAKE\10 (4).jpg,AI-generated,resize_8_roundtrip,0.9898194670677185,0.6495276689529419,-0.3402917981147766,1,1,0,0.9898194670677185,0.6495276689529419,-0.3402917981147766
TEMP_TEST\FAKE\10 (4).jpg,AI-generated,gaussian_blur,0.9898194670677185,0.6930875182151794,-0.29673194885253906,1,1,0,0.9898194670677185,0.6930875182151794,-0.29673194885253906
TEMP_TEST\FAKE\10 (4).jpg,AI-generated,contrast_low,0.9898194670677185,0.9185121655464172,-0.07130730152130127,1,1,0,0.9898194670677185,0.9185121655464172,-0.07130730152130127
TEMP_TEST\FAKE\10 (4).jpg,AI-generated,contrast_high,0.9898194670677185,0.9973292350769043,0.007509768009185791,1,1,0,0.9898194670677185,0.9973292350769043,0.007509768009185791
TEMP_TEST\FAKE\10 (4).jpg,AI-generated,brightness_low,0.9898194670677185,0.995137631893158,0.005318164825439453,1,1,0,0.9898194670677185,0.995137631893158,0.005318164825439453
TEMP_TEST\FAKE\10 (4).jpg,AI-generated,brightness_high,0.9898194670677185,0.9646364450454712,-0.025183022022247314,1,1,0,0.9898194670677185,0.9646364450454712,-0.025183022022247314
TEMP_TEST\FAKE\10 (4).jpg,AI-generated,gaussian_noise,0.9898194670677185,0.9658705592155457,-0.02394890785217285,1,1,0,0.9898194670677185,0.9658705592155457,-0.02394890785217285
TEMP_TEST\FAKE\10 (5).jpg,AI-generated,jpeg_70,0.9928871989250183,0.9961115717887878,0.0032243728637695312,1,1,0,0.9928871989250183,0.9961115717887878,0.0032243728637695312
TEMP_TEST\FAKE\10 (5).jpg,AI-generated,jpeg_50,0.9928871989250183,0.9918537735939026,-0.0010334253311157227,1,1,0,0.9928871989250183,0.9918537735939026,-0.0010334253311157227
